hanja,kor,radical,radical_name,stroke_count,level,rep_pron
加,더할 가,力,힘 력,5,50,가
可,옳을 가,口,입 구,5,50,가
佳,아름다울 가,人,사람 인,8,31,가
架,시렁 가,木,나무 목,9,31,가
家,집 가,宀,집 면,10,71,가
假,거짓 가,人,사람 인,11,41,가
街,거리 가,行,다닐 행|항렬 항,12,41,가
暇,틈/겨를 가,日,날 일,13,40,가
歌,노래 가,欠,하품 흠,14,70,가
價,값 가,人,사람 인,15,51,가
各,각각 각,口,입 구,6,61,각
角,뿔 각,角,뿔 각,7,61,각
却,물리칠 각,卩,병부 절,7,30,각
刻,새길 각,刀,칼 도,8,40,각
脚,다리 각,肉,고기 육,11,31,각
閣,집 각,門,문 문,14,31,각
覺,깨달을 각,見,볼 견|뵈올 현,20,40,각
干,방패 간,干,방패 간,3,40,간
刊,새길 간,刀,칼 도,5,31,간
肝,간 간,肉,고기 육,7,31,간
姦,간음할 간,女,계집 녀,9,30,간
看,볼 간,目,눈 목,9,40,간
間,사이 간,門,문 문,12,71,간
幹,줄기 간,干,방패 간,13,31,간
懇,간절할 간,心,마음 심,17,31,간
簡,대쪽/간략할 간,竹,대 죽,18,40,간
渴,목마를 갈,水,물 수,12,30,갈
甘,달 감,甘,달 감,5,40,감
敢,감히/구태여 감,攴,칠 복,12,40,감
減,덜 감,水,물 수,12,41,감
感,느낄 감,心,마음 심,13,60,감
監,볼 감,皿,그릇 명,14,41,감
鑑,거울 감,金,쇠 금|성 김,22,31,감
甲,갑옷 갑,田,밭 전,5,40,갑
江,강 강,水,물 수,6,71,강
降,내릴 강|항복할 항,阜,언덕 부,9,40,강
剛,굳셀 강,刀,칼 도,10,31,강
強,강할 강,弓,활 궁,11,60,강
康,편안 강,广,집 엄,11,41,강
綱,벼리 강,糸,실 사|가는실 멱,14,31,강
鋼,강철 강,金,쇠 금|성 김,16,31,강
講,욀 강,言,말씀 언,17,41,강
介,낄 개,人,사람 인,4,31,개
改,고칠 개,攴,칠 복,7,50,개
皆,다 개,白,흰 백,9,30,개
個,낱 개,人,사람 인,10,41,개
開,열 개,門,문 문,12,60,개
慨,슬퍼할 개,心,마음 심,14,30,개
蓋,덮을 개,艸,풀 초,14,31,개
槪,대개 개,木,나무 목,15,31,개
客,손 객,宀,집 면,9,51,객
去,갈 거,厶,사사 사,5,50,거
巨,클 거,工,장인 공,5,40,거
拒,막을 거,手,손 수,8,40,거
居,살 거,尸,주검 시,8,40,거
距,상거할 거,足,발 족 / 족할 족,12,31,거
據,근거 거,手,손 수,16,40,거
擧,들 거,手,손 수,18,50,거
件,물건 건,人,사람 인,6,50,건
建,세울 건,廴,길게걸을 인,9,50,건
健,굳셀 건,人,사람 인,11,50,건
乾,하늘/마를 건,乙,둘째 천간 을,11,31,건
乞,빌 걸,乙,둘째 천간 을,3,30,걸
傑,뛰어날 걸,人,사람 인,12,40,걸
劍,칼 검,刀,칼 도,15,31,검
儉,검소할 검,人,사람 인,15,40,검
檢,검사할 검,木,나무 목,17,41,검
格,격식 격,木,나무 목,10,51,격
隔,사이뜰 격,阜,언덕 부,13,31,격
激,격할 격,水,물 수,16,40,격
擊,칠 격,手,손 수,17,40,격
犬,개 견,犬,개 견,4,40,견
見,볼 견|뵈올 현,見,볼 견|뵈올 현,7,51,견
肩,어깨 견,肉,고기 육,8,30,견
牽,이끌/끌 견,牛,소 우,11,30,견
堅,굳을 견,土,흙 토,11,40,견
絹,비단 견,糸,실 사|가는실 멱,13,30,견
遣,보낼 견,辵,쉬엄쉬엄갈 착,14,30,견
決,결단할 결,水,물 수,7,51,결
缺,이지러질 결,缶,장군 부,10,41,결
訣,이별할 결,言,말씀 언,11,31,결
結,맺을 결,糸,실 사|가는실 멱,12,51,결
潔,깨끗할 결,水,물 수,15,41,결
兼,겸할 겸,八,여덟 팔,10,31,겸
謙,겸손할 겸,言,말씀 언,17,31,겸
更,고칠 경|다시 갱,曰,가로 왈,7,40,경
京,서울 경,亠,돼지해머리 두,8,60,경
庚,별 경,广,집 엄,8,30,경
徑,지름길/길 경,彳,조금걸을 척,10,31,경
耕,밭갈 경,耒,가래 뢰,10,31,경
竟,마침내 경,立,설 립,11,30,경
頃,이랑/잠깐 경,頁,머리 혈,11,31,경
景,볕 경,日,날 일,12,50,경
卿,벼슬 경,卩,병부 절,12,30,경
硬,굳을 경,石,돌 석,12,31,경
敬,공경 경,攴,칠 복,13,51,경
傾,기울 경,人,사람 인,13,40,경
經,지날/글 경,糸,실 사|가는실 멱,13,41,경
輕,가벼울 경,車,수레 거/차,14,50,경
境,지경 경,土,흙 토,14,41,경
慶,경사 경,心,마음 심,15,41,경
鏡,거울 경,金,쇠 금|성 김,19,40,경
競,다툴 경,立,설 립,20,50,경
警,깨우칠 경,言,말씀 언,20,41,경
驚,놀랄 경,馬,말 마,23,40,경
系,이어맬 계,糸,실 사|가는실 멱,7,40,계
戒,경계할 계,戈,창 과,7,40,계
季,계절 계,子,아들 자,8,40,계
界,지경 계,田,밭 전,9,61,계
計,셀 계,言,말씀 언,9,61,계
癸,북방/천간 계,癶,등질 발,9,30,계
契,맺을 계,大,큰 대,9,31,계
係,맬 계,人,사람 인,9,41,계
桂,계수나무 계,木,나무 목,10,31,계
啓,열 계,口,입 구,11,31,계
械,기계 계,木,나무 목,11,31,계
階,섬돌 계,阜,언덕 부,12,40,계
溪,시내 계,水,물 수,13,31,계
繫,맬 계,糸,실 사|가는실 멱,19,30,계
繼,이을 계,糸,실 사|가는실 멱,20,40,계
鷄,닭 계,鳥,새 조,21,40,계
古,예 고,口,입 구,5,60,고
考,생각할 고,老,늙을 로,6,50,고
告,고할 고,口,입 구,7,51,고
固,굳을 고,囗,에워쌀 위|나라 국,8,50,고
姑,시어미 고,女,계집 녀,8,31,고
孤,외로울 고,子,아들 자,8,40,고
苦,쓸 고,艸,풀 초,9,60,고
枯,마를 고,木,나무 목,9,30,고
故,연고 고,攴,칠 복,9,41,고
高,높을 고,高,높을 고,10,61,고
庫,곳집 고,广,집 엄,10,40,고
鼓,북 고,鼓,북 고,13,31,고
稿,원고/볏짚 고,禾,벼 화,15,31,고
顧,돌아볼 고,頁,머리 혈,21,30,고
曲,굽을 곡,曰,가로 왈,6,50,곡
谷,골 곡,谷,골 곡,7,31,곡
哭,울 곡,口,입 구,10,31,곡
穀,곡식 곡,禾,벼 화,15,40,곡
困,곤할 곤,囗,에워쌀 위|나라 국,7,40,곤
坤,땅 곤,土,흙 토,8,30,곤
骨,뼈 골,骨,뼈 골,10,40,골
工,장인 공,工,장인 공,3,71,공
公,공평할 공,八,여덟 팔,4,61,공
孔,구멍 공,子,아들 자,4,40,공
功,공 공,力,힘 력,5,61,공
共,한가지 공,八,여덟 팔,6,61,공
攻,칠 공,攴,칠 복,7,40,공
空,빌 공,穴,굴 혈,8,71,공
供,이바지할 공,人,사람 인,8,31,공
貢,바칠 공,貝,조개 패,10,31,공
恐,두려울 공,心,마음 심,10,31,공
恭,공손할 공,心,마음 심,10,31,공
果,실과 과,木,나무 목,8,61,과
科,과목 과,禾,벼 화,9,61,과
過,지날 과,辵,쉬엄쉬엄갈 착,13,51,과
誇,자랑할 과,言,말씀 언,13,31,과
寡,적을 과,宀,집 면,14,31,과
課,공부할/과정 과,言,말씀 언,15,51,과
郭,둘레/외성 곽,邑,고을 읍,11,30,곽
官,벼슬 관,宀,집 면,8,41,관
冠,갓 관,冖,덮을 멱,9,31,관
貫,꿸 관,貝,조개 패,11,31,관
慣,익숙할 관,心,마음 심,14,31,관
管,대롱/주관할 관,竹,대 죽,14,40,관
寬,너그러울 관,宀,집 면,15,31,관
館,집 관,食,밥/먹을 식,17,31,관
關,관계할 관,門,문 문,19,51,관
觀,볼 관,見,볼 견|뵈올 현,25,51,관
光,빛 광,儿,어진사람 인,6,61,광
狂,미칠 광,犬,개 견,7,31,광
廣,넓을 광,广,집 엄,15,51,광
鑛,쇳돌 광,金,쇠 금|성 김,23,40,광
掛,걸 괘,手,손 수,11,30,괘
怪,괴이할 괴,心,마음 심,8,31,괴
塊,흙덩이 괴,土,흙 토,13,30,괴
愧,부끄러울 괴,心,마음 심,13,30,괴
壞,무너질 괴,土,흙 토,19,31,괴
巧,공교할 교,工,장인 공,5,31,교
交,사귈 교,亠,돼지해머리 두,6,60,교
郊,들 교,邑,고을 읍,9,30,교
校,학교 교,木,나무 목,10,80,교
敎,가르칠 교,攴,칠 복,11,80,교
較,견줄/비교할 교,車,수레 거/차,13,31,교
橋,다리 교,木,나무 목,16,50,교
矯,바로잡을 교,矢,화살 시,17,30,교
九,아홉 구,乙,둘째 천간 을,2,80,구
口,입 구,口,입 구,3,70,구
久,오랠 구,丿,삐침 별,3,31,구
丘,언덕 구,一,한 일,5,31,구
句,글귀 구,口,입 구,5,41,구
求,구할 구,水,물 수,7,41,구
究,연구할 구,穴,굴 혈,7,41,구
具,갖출 구,八,여덟 팔,8,51,구
狗,개 구,犬,개 견,8,30,구
拘,잡을 구,手,손 수,8,31,구
苟,진실로/구차할 구,艸,풀 초,9,30,구
俱,함께 구,人,사람 인,10,30,구
球,공 구,玉,구슬 옥,11,61,구
區,구분할/지경 구,匸,감출 혜,11,60,구
救,구원할 구,攴,칠 복,11,50,구
構,얽을 구,木,나무 목,14,40,구
舊,예 구,臼,절구 구,18,51,구
驅,몰 구,馬,말 마,21,30,구
懼,두려워할 구,心,마음 심,21,30,구
局,판 국,尸,주검 시,7,51,국
國,나라 국,囗,에워쌀 위|나라 국,11,80,국
菊,국화 국,艸,풀 초,12,31,국
君,임금 군,口,입 구,7,40,군
軍,군사 군,車,수레 거/차,9,80,군
郡,고을 군,邑,고을 읍,10,60,군
群,무리 군,羊,양 양,13,40,군
屈,굽힐 굴,尸,주검 시,8,40,굴
弓,활 궁,弓,활 궁,3,31,궁
宮,집 궁,宀,집 면,10,41,궁
窮,다할/궁할 궁,穴,굴 혈,15,40,궁
券,문서 권,刀,칼 도,8,40,권
卷,책 권,卩,병부 절,8,40,권
拳,주먹 권,手,손 수,10,31,권
勸,권할 권,力,힘 력,20,40,권
權,권세 권,木,나무 목,21,41,권
厥,그 궐,厂,기슭 한,12,30,궐
軌,바퀴자국 궤,車,수레 거/차,9,30,궤
鬼,귀신 귀,鬼,귀신 귀,10,31,귀
貴,귀할 귀,貝,조개 패,12,50,귀
龜,거북 구|거북 귀|터질 균,龜,거북 구/귀|터질 균,16,30,귀
歸,돌아갈 귀,止,그칠 지,18,40,귀
叫,부르짖을 규,口,입 구,5,30,규
糾,얽을 규,糸,실 사|가는실 멱,8,30,규
規,법 규,見,볼 견|뵈올 현,11,50,규
均,고를 균,土,흙 토,7,40,균
菌,버섯 균,艸,풀 초,12,31,균
克,이길 극,儿,어진사람 인,7,31,극
極,다할/극진할 극,木,나무 목,13,41,극
劇,심할 극,刀,칼 도,15,40,극
斤,근/날 근,斤,근/날 근,4,30,근
近,가까울 근,辵,쉬엄쉬엄갈 착,8,60,근
根,뿌리 근,木,나무 목,10,60,근
筋,힘줄 근,竹,대 죽,12,40,근
僅,겨우 근,人,사람 인,13,30,근
勤,부지런할 근,力,힘 력,13,40,근
謹,삼갈 근,言,말씀 언,18,30,근
今,이제 금,人,사람 인,4,61,금
金,쇠 금|성 김,金,쇠 금|성 김,8,80,금
琴,거문고 금,玉,구슬 옥,12,31,금
禽,새 금,禸,발자국 유,13,31,금
禁,금할 금,示,보일 시,13,41,금
錦,비단 금,金,쇠 금|성 김,16,31,금
及,미칠 급,又,또 우,4,31,급
急,급할 급,心,마음 심,9,61,급
級,등급 급,糸,실 사|가는실 멱,10,60,급
給,줄 급,糸,실 사|가는실 멱,12,50,급
肯,즐길 긍,肉,고기 육,8,30,긍
己,몸 기,己,몸 기,3,51,기
企,꾀할 기,人,사람 인,6,31,기
汽,물끓는김 기,水,물 수,7,50,기
技,재주 기,手,손 수,7,50,기
忌,꺼릴 기,心,마음 심,7,30,기
其,그 기,八,여덟 팔,8,31,기
奇,기특할 기,大,큰 대,8,40,기
祈,빌 기,示,보일 시,9,31,기
紀,벼리 기,糸,실 사|가는실 멱,9,40,기
氣,기운 기,气,기운 기,10,71,기
記,기록할 기,言,말씀 언,10,71,기
豈,어찌 기,豆,콩 두,10,30,기
起,일어날 기,走,달릴 주,10,41,기
基,터 기,土,흙 토,11,51,기
旣,이미 기,无,없을 무,11,30,기
飢,주릴 기,食,밥/먹을 식,11,30,기
寄,부칠 기,宀,집 면,11,40,기
期,기약할 기,月,달 월,12,50,기
棄,버릴 기,木,나무 목,12,30,기
欺,속일 기,欠,하품 흠,12,30,기
幾,몇 기,幺,작을 요,12,30,기
旗,기 기,方,모 방,14,70,기
畿,경기 기,田,밭 전,15,31,기
機,틀 기,木,나무 목,16,40,기
器,그릇 기,口,입 구,16,41,기
騎,말탈 기,馬,말 마,18,31,기
緊,긴할 긴,糸,실 사|가는실 멱,14,31,긴
吉,길할 길,口,입 구,6,50,길
那,어찌 나,邑,고을 읍,7,30,나
諾,허락할 낙,言,말씀 언,16,31,낙
暖,따뜻할 난,日,날 일,13,41,난
難,어려울 난,隹,새 추,19,41,난
男,사내 남,田,밭 전,7,71,남
南,남녘 남,十,열 십,9,80,남
納,들일 납,糸,실 사|가는실 멱,10,40,납
乃,이에 내,丿,삐침 별,2,30,내
內,안 내,入,들 입,4,71,내
奈,어찌 내,大,큰 대,8,30,내
耐,견딜 내,而,말이을 이,9,31,내
女,계집 녀,女,계집 녀,3,80,녀
年,해 년,干,방패 간,6,80,년
念,생각 념,心,마음 심,8,51,념
寧,편안 녕,宀,집 면,14,31,녕
奴,종 노,女,계집 녀,5,31,노
努,힘쓸 노,力,힘 력,7,41,노
怒,성낼 노,心,마음 심,9,41,노
農,농사 농,辰,별 진|때 신,13,71,농
惱,번뇌할 뇌,心,마음 심,12,30,뇌
腦,골/뇌수 뇌,肉,고기 육,13,31,뇌
能,능할 능,肉,고기 육,10,51,능
泥,진흙 니,水,물 수,8,31,니
多,많을 다,夕,저녁 석,6,60,다
丹,붉을 단,丶,점 주,4,31,단
旦,아침 단,日,날 일,5,31,단
但,다만 단,人,사람 인,7,31,단
段,층계 단,殳,창 수,9,40,단
短,짧을 단,矢,화살 시,12,61,단
團,둥글 단,囗,에워쌀 위|나라 국,14,51,단
端,끝 단,立,설 립,14,41,단
壇,단 단,土,흙 토,16,50,단
檀,박달나무 단,木,나무 목,17,41,단
斷,끊을 단,斤,근/날 근,18,41,단
達,통달할 달,辵,쉬엄쉬엄갈 착,13,41,달
淡,맑을 담,水,물 수,11,31,담
談,말씀 담,言,말씀 언,15,50,담
擔,멜 담,手,손 수,16,41,담
畓,논 답,田,밭 전,9,30,답
答,대답 답,竹,대 죽,12,71,답
踏,밟을 답,足,발 족 / 족할 족,15,31,답
唐,당나라/당황할 당,口,입 구,10,31,당
堂,집 당,土,흙 토,11,61,당
當,마땅 당,田,밭 전,13,51,당
糖,엿 당,米,쌀 미,16,31,당
黨,무리 당,黑,검을 흑,20,41,당
大,큰 대,大,큰 대,3,80,대
代,대신할 대,人,사람 인,5,61,대
待,기다릴 대,彳,조금걸을 척,9,60,대
帶,띠 대,巾,수건 건,11,41,대
貸,빌릴/뀔 대,貝,조개 패,12,31,대
隊,무리 대,阜,언덕 부,12,41,대
對,대할 대,寸,마디 촌,14,61,대
臺,대 대,至,이를 지,14,31,대
德,큰 덕,彳,조금걸을 척,15,51,덕
刀,칼 도,刀,칼 도,2,31,도
到,이를 도,刀,칼 도,8,51,도
度,법도 도|헤아릴 탁,广,집 엄,9,60,도
挑,돋울 도,手,손 수,9,30,도
島,섬 도,山,메 산,10,50,도
桃,복숭아 도,木,나무 목,10,31,도
倒,넘어질 도,人,사람 인,10,31,도
徒,무리 도,彳,조금걸을 척,10,40,도
逃,도망할 도,辵,쉬엄쉬엄갈 착,10,40,도
陶,질그릇 도,阜,언덕 부,11,31,도
途,길 도,辵,쉬엄쉬엄갈 착,11,31,도
都,도읍 도,邑,고을 읍,12,50,도
渡,건널 도,水,물 수,12,31,도
盜,도둑 도,皿,그릇 명,12,40,도
道,길 도,辵,쉬엄쉬엄갈 착,13,71,도
跳,뛸 도,足,발 족 / 족할 족,13,30,도
塗,칠할 도,土,흙 토,13,30,도
圖,그림 도,囗,에워쌀 위|나라 국,14,61,도
稻,벼 도,禾,벼 화,15,30,도
導,인도할 도,寸,마디 촌,16,41,도
毒,독 독,毋,말 무,9,41,독
督,감독할 독,目,눈 목,13,41,독
獨,홀로 독,犬,개 견,16,51,독
篤,도타울 독,竹,대 죽,16,30,독
讀,읽을 독|구절 두,言,말씀 언,22,61,독
豚,돼지 돈,豕,돼지 시,11,30,돈
敦,도타울 돈,攴,칠 복,12,30,돈
突,갑자기 돌,穴,굴 혈,9,31,돌
冬,겨울 동,冫,얼음 빙,5,70,동
同,한가지 동,口,입 구,6,70,동
東,동녘 동,木,나무 목,8,80,동
洞,골 동|밝을 통,水,물 수,9,70,동
凍,얼 동,冫,얼음 빙,10,31,동
動,움직일 동,力,힘 력,11,71,동
童,아이 동,立,설 립,12,61,동
銅,구리 동,金,쇠 금|성 김,14,41,동
斗,말 두,斗,말 두,4,41,두
豆,콩 두,豆,콩 두,7,41,두
頭,머리 두,頁,머리 혈,16,60,두
屯,진칠 둔,屮,싹날 철,4,30,둔
鈍,둔할 둔,金,쇠 금|성 김,12,30,둔
得,얻을 득,彳,조금걸을 척,11,41,득
登,오를 등,癶,등질 발,12,70,등
等,무리 등,竹,대 죽,12,61,등
燈,등 등,火,불 화,16,41,등
騰,오를 등,馬,말 마,20,30,등
羅,벌릴 라,网,그물 망,19,41,라
絡,이을/얽을 락,糸,실 사|가는실 멱,12,31,락
落,떨어질 락,艸,풀 초,13,50,락
樂,즐길 락|노래 악|좋아할 요,木,나무 목,15,61,락
卵,알 란,卩,병부 절,7,40,란
亂,어지러울 란,乙,둘째 천간 을,13,40,란
欄,난간 란,木,나무 목,21,31,란
蘭,난초 란,艸,풀 초,21,31,란
濫,넘칠 람,水,물 수,17,30,람
覽,볼 람,見,볼 견|뵈올 현,21,40,람
娘,계집 낭,女,계집 녀,10,31,랑
浪,물결 랑,水,물 수,10,31,랑
郞,사내 랑,邑,고을 읍,10,31,랑
朗,밝을 랑,月,달 월,11,51,랑
廊,사랑채/행랑 랑,广,집 엄,13,31,랑
來,올 래,人,사람 인,8,70,래
冷,찰 랭,冫,얼음 빙,7,50,랭
掠,노략질할 략,手,손 수,11,30,략
略,간략할/약할 략,田,밭 전,11,40,략
良,어질 량,艮,괘이름 간,7,51,량
兩,두 량,入,들 입,8,41,량
涼,서늘할 량,水,물 수,11,31,량
梁,들보/돌다리 량,木,나무 목,11,31,량
量,헤아릴 량,里,마을 리,12,50,량
諒,살펴알/믿을 량,言,말씀 언,15,30,량
糧,양식 량,米,쌀 미,18,40,량
旅,나그네 려,方,모 방,10,51,려
慮,생각할 려,心,마음 심,15,40,려
勵,힘쓸 려,力,힘 력,17,31,려
麗,고울 려,鹿,사슴 록,19,41,려
力,힘 력,力,힘 력,2,71,력
歷,지날 력,止,그칠 지,16,51,력
曆,책력 력,日,날 일,16,31,력
連,이을 련,辵,쉬엄쉬엄갈 착,11,41,련
練,익힐 련,糸,실 사|가는실 멱,15,51,련
憐,불쌍히여길 련,心,마음 심,15,30,련
蓮,연꽃 련,艸,풀 초,15,31,련
鍊,쇠불릴/단련할 련,金,쇠 금|성 김,17,31,련
聯,연이을 련,耳,귀 이,17,31,련
戀,그리워할/그릴 련,心,마음 심,23,31,련
劣,못할 렬,力,힘 력,6,30,렬
列,벌릴 렬,刀,칼 도,6,41,렬
烈,매울 렬,火,불 화,10,40,렬
裂,찢어질 렬,衣,옷 의,12,31,렬
廉,청렴할 렴,广,집 엄,13,30,렴
獵,사냥 렵,犬,개 견,18,30,렵
令,하여금 령,人,사람 인,5,50,령
零,떨어질/영 령,雨,비 우,13,30,령
領,거느릴 령,頁,머리 혈,14,50,령
嶺,고개 령,山,메 산,17,31,령
靈,신령 령,雨,비 우,24,31,령
例,법식 례,人,사람 인,8,60,례
隷,종 례,隶,미칠 이/대,16,30,례
禮,예도 례,示,보일 시,18,60,례
老,늙을 로,老,늙을 로,6,70,로
勞,일할 로,力,힘 력,12,51,로
路,길 로,足,발 족 / 족할 족,13,60,로
爐,화로 로,火,불 화,20,31,로
露,이슬 로,雨,비 우,21,31,로
鹿,사슴 록,鹿,사슴 록,11,30,록
祿,녹 록,示,보일 시,13,31,록
綠,푸를 록,糸,실 사|가는실 멱,14,60,록
錄,기록할 록,金,쇠 금|성 김,16,41,록
論,논할 론,言,말씀 언,15,41,론
